YEAR,REGION,STATE,OCC2010,OCC2010_COUNTS
2013,41,Wyoming,4130,12
2013,41,Wyoming,4140,9
2013,41,Wyoming,4150,7
2013,41,Wyoming,4200,5
2013,41,Wyoming,4210,6
2013,41,Wyoming,4220,87
2013,41,Wyoming,4230,37
2013,41,Wyoming,4250,50
2013,41,Wyoming,4300,3
2013,41,Wyoming,4320,1
2013,41,Wyoming,4340,2
2013,41,Wyoming,4350,6
2013,41,Wyoming,4400,2
2013,41,Wyoming,4430,1
2013,41,Wyoming,4500,3
2013,41,Wyoming,4510,15
2013,41,Wyoming,4520,2
2013,41,Wyoming,4530,1
2013,41,Wyoming,4540,4
2013,41,Wyoming,4600,37
2013,41,Wyoming,4610,26
2013,41,Wyoming,4620,6
2013,41,Wyoming,4640,4
2013,41,Wyoming,4650,2
2013,41,Wyoming,4700,104
2013,41,Wyoming,4720,93
2013,41,Wyoming,4750,7
2013,41,Wyoming,4760,60
2013,41,Wyoming,4800,2
2013,41,Wyoming,4810,8
2013,41,Wyoming,4820,1
2013,41,Wyoming,4840,9
2013,41,Wyoming,4850,12
2013,41,Wyoming,4920,10
2013,41,Wyoming,4940,1
2013,41,Wyoming,4950,1
2013,41,Wyoming,4965,6
2013,41,Wyoming,5000,27
2013,41,Wyoming,5010,1
2013,41,Wyoming,5020,1
2013,41,Wyoming,5100,3
2013,41,Wyoming,5110,11
2013,41,Wyoming,5120,44
2013,41,Wyoming,5140,3
2013,41,Wyoming,5160,8
2013,41,Wyoming,5220,5
2013,41,Wyoming,5240,33
2013,41,Wyoming,5250,4
2013,41,Wyoming,5260,6
2013,41,Wyoming,5300,6
2013,41,Wyoming,5310,5
2013,41,Wyoming,5320,3
2013,41,Wyoming,5330,2
2013,41,Wyoming,5350,4
2013,41,Wyoming,5360,4
2013,41,Wyoming,5400,19
2013,41,Wyoming,5410,3
2013,41,Wyoming,5420,1
2013,41,Wyoming,5510,8
2013,41,Wyoming,5520,9
2013,41,Wyoming,5530,4
2013,41,Wyoming,5540,4
2013,41,Wyoming,5550,11
2013,41,Wyoming,5560,2
2013,41,Wyoming,5600,3
2013,41,Wyoming,5610,3
2013,41,Wyoming,5620,39
2013,41,Wyoming,5630,3
2013,41,Wyoming,5700,105
2013,41,Wyoming,5800,3
2013,41,Wyoming,5810,5
2013,41,Wyoming,5820,9
2013,41,Wyoming,5840,1
2013,41,Wyoming,5850,2
2013,41,Wyoming,5860,30
2013,41,Wyoming,5920,1
2013,41,Wyoming,5940,12
2013,41,Wyoming,6005,3
2013,41,Wyoming,6010,1
2013,41,Wyoming,6050,36
2013,41,Wyoming,6130,6
2013,41,Wyoming,6200,42
2013,41,Wyoming,6220,4
2013,41,Wyoming,6230,18
2013,41,Wyoming,6240,2
2013,41,Wyoming,6260,48
2013,41,Wyoming,6300,1
2013,41,Wyoming,6320,40
2013,41,Wyoming,6330,5
2013,41,Wyoming,6355,37
2013,41,Wyoming,6360,3
2013,41,Wyoming,6400,1
2013,41,Wyoming,6420,8
2013,41,Wyoming,6440,17
2013,41,Wyoming,6460,1
2013,41,Wyoming,6520,3
2013,41,Wyoming,6530,1
2013,41,Wyoming,6600,1
2013,41,Wyoming,6660,3
2013,41,Wyoming,6710,4
2013,41,Wyoming,6730,8
2013,41,Wyoming,6740,2
2013,41,Wyoming,6765,2
2013,41,Wyoming,6800,19
2013,41,Wyoming,6820,4
2013,41,Wyoming,6830,1
2013,41,Wyoming,6840,41
2013,41,Wyoming,6940,26
2013,41,Wyoming,7000,10
2013,41,Wyoming,7010,6
2013,41,Wyoming,7020,3
2013,41,Wyoming,7110,1
2013,41,Wyoming,7140,2
2013,41,Wyoming,7150,1
2013,41,Wyoming,7200,24
2013,41,Wyoming,7210,11
2013,41,Wyoming,7220,26
2013,41,Wyoming,7240,2
2013,41,Wyoming,7260,2
2013,41,Wyoming,7300,2
2013,41,Wyoming,7315,9
2013,41,Wyoming,7330,9
2013,41,Wyoming,7340,22
2013,41,Wyoming,7350,2
2013,41,Wyoming,7410,7
2013,41,Wyoming,7430,3
2013,41,Wyoming,7540,1
2013,41,Wyoming,7560,3
2013,41,Wyoming,7610,1
2013,41,Wyoming,7630,7
2013,41,Wyoming,7700,8
2013,41,Wyoming,7720,2
2013,41,Wyoming,7750,2
2013,41,Wyoming,7800,9
2013,41,Wyoming,7810,6
2013,41,Wyoming,7840,2
2013,41,Wyoming,7900,1
2013,41,Wyoming,7950,2
2013,41,Wyoming,8030,2
2013,41,Wyoming,8040,1
2013,41,Wyoming,8140,19
2013,41,Wyoming,8220,3
2013,41,Wyoming,8230,2
2013,41,Wyoming,8250,1
2013,41,Wyoming,8300,5
2013,41,Wyoming,8310,2
2013,41,Wyoming,8330,2
2013,41,Wyoming,8350,1
2013,41,Wyoming,8400,1
2013,41,Wyoming,8500,1
2013,41,Wyoming,8530,1
2013,41,Wyoming,8540,1
2013,41,Wyoming,8600,7
2013,41,Wyoming,8620,7
2013,41,Wyoming,8630,11
2013,41,Wyoming,8640,2
2013,41,Wyoming,8650,1
2013,41,Wyoming,8710,4
2013,41,Wyoming,8740,13
2013,41,Wyoming,8750,2
2013,41,Wyoming,8760,1
2013,41,Wyoming,8800,1
2013,41,Wyoming,8810,4
2013,41,Wyoming,8920,1
2013,41,Wyoming,8950,1
2013,41,Wyoming,8965,18
2013,41,Wyoming,9000,13
2013,41,Wyoming,9030,4
2013,41,Wyoming,9040,1
2013,41,Wyoming,9100,24
2013,41,Wyoming,9130,106
2013,41,Wyoming,9140,3
2013,41,Wyoming,9150,1
2013,41,Wyoming,9200,7
2013,41,Wyoming,9240,12
2013,41,Wyoming,9260,1
2013,41,Wyoming,9360,6
2013,41,Wyoming,9410,2
2013,41,Wyoming,9420,1
2013,41,Wyoming,9510,6
2013,41,Wyoming,9520,5
2013,41,Wyoming,9560,1
2013,41,Wyoming,9600,6
2013,41,Wyoming,9610,2
2013,41,Wyoming,9620,56
2013,41,Wyoming,9630,1
2013,41,Wyoming,9640,2
2013,41,Wyoming,9650,12
2013,41,Wyoming,9720,5
2013,41,Wyoming,9750,3
2013,41,Wyoming,9800,2
2013,41,Wyoming,9810,1
2013,41,Wyoming,9820,3
2013,41,Wyoming,9830,10
2013,41,Wyoming,9920,2151
2013,42,Alaska,10,36
2013,42,Alaska,20,37
2013,42,Alaska,30,6
2013,42,Alaska,100,4
2013,42,Alaska,110,5
2013,42,Alaska,120,12
2013,42,Alaska,130,9
2013,42,Alaska,140,3
2013,42,Alaska,150,4
2013,42,Alaska,160,6
2013,42,Alaska,205,7
2013,42,Alaska,220,21
2013,42,Alaska,230,18
2013,42,Alaska,300,2
2013,42,Alaska,310,30
2013,42,Alaska,330,2
2013,42,Alaska,350,7
2013,42,Alaska,410,12
2013,42,Alaska,420,13
2013,42,Alaska,430,113
2013,42,Alaska,520,3
2013,42,Alaska,530,9
2013,42,Alaska,540,1
2013,42,Alaska,560,7
2013,42,Alaska,600,1
2013,42,Alaska,620,23
2013,42,Alaska,700,5
2013,42,Alaska,710,13
2013,42,Alaska,720,2
2013,42,Alaska,730,5
2013,42,Alaska,800,28
2013,42,Alaska,810,1
2013,42,Alaska,820,1
2013,42,Alaska,840,1
2013,42,Alaska,850,4
2013,42,Alaska,910,5
2013,42,Alaska,930,1
2013,42,Alaska,940,3
2013,42,Alaska,950,4
2013,42,Alaska,1000,13
2013,42,Alaska,1010,5
2013,42,Alaska,1020,3
2013,42,Alaska,1050,11
2013,42,Alaska,1060,2
2013,42,Alaska,1100,3
2013,42,Alaska,1220,2
2013,42,Alaska,1300,5
2013,42,Alaska,1310,3
2013,42,Alaska,1350,1
2013,42,Alaska,1360,12
2013,42,Alaska,1410,5
2013,42,Alaska,1430,3
2013,42,Alaska,1440,2
2013,42,Alaska,1450,1
2013,42,Alaska,1460,1
2013,42,Alaska,1520,6
2013,42,Alaska,1530,16
2013,42,Alaska,1540,4
2013,42,Alaska,1550,14
2013,42,Alaska,1560,6
2013,42,Alaska,1600,1
2013,42,Alaska,1610,6
2013,42,Alaska,1640,1
2013,42,Alaska,1740,3
2013,42,Alaska,1760,3
2013,42,Alaska,1800,1
2013,42,Alaska,1820,2
2013,42,Alaska,1830,3
2013,42,Alaska,1840,5
2013,42,Alaska,1900,1
2013,42,Alaska,1910,4
2013,42,Alaska,1920,1
2013,42,Alaska,1930,1
2013,42,Alaska,1960,10
2013,42,Alaska,2000,27
2013,42,Alaska,2010,39
2013,42,Alaska,2020,16
2013,42,Alaska,2040,9
2013,42,Alaska,2050,4
2013,42,Alaska,2060,2
2013,42,Alaska,2100,22
2013,42,Alaska,2140,9
2013,42,Alaska,2150,13
2013,42,Alaska,2200,20
2013,42,Alaska,2300,7
2013,42,Alaska,2310,92
2013,42,Alaska,2320,19
2013,42,Alaska,2330,6
2013,42,Alaska,2340,22
2013,42,Alaska,2400,3
2013,42,Alaska,2430,7
2013,42,Alaska,2440,4
2013,42,Alaska,2540,67
2013,42,Alaska,2550,3
2013,42,Alaska,2600,10
2013,42,Alaska,2630,4
2013,42,Alaska,2700,2
2013,42,Alaska,2720,4
2013,42,Alaska,2750,5
2013,42,Alaska,2760,2
2013,42,Alaska,2800,2
2013,42,Alaska,2825,2
2013,42,Alaska,2850,10
2013,42,Alaska,2860,4
2013,42,Alaska,2900,3
2013,42,Alaska,2910,4
2013,42,Alaska,2920,1
2013,42,Alaska,3010,3
2013,42,Alaska,3030,3
2013,42,Alaska,3040,1
2013,42,Alaska,3050,5
2013,42,Alaska,3060,10
2013,42,Alaska,3110,4
2013,42,Alaska,3130,55
2013,42,Alaska,3160,4
2013,42,Alaska,3220,1
2013,42,Alaska,3230,5
2013,42,Alaska,3240,1
2013,42,Alaska,3250,2
2013,42,Alaska,3300,5
2013,42,Alaska,3310,6
2013,42,Alaska,3320,2
2013,42,Alaska,3400,7
2013,42,Alaska,3410,12
2013,42,Alaska,3500,2
2013,42,Alaska,3510,1
2013,42,Alaska,3520,1
2013,42,Alaska,3530,4
2013,42,Alaska,3540,4
2013,42,Alaska,3600,57
2013,42,Alaska,3630,9
2013,42,Alaska,3640,10
2013,42,Alaska,3650,15
2013,42,Alaska,3710,4
2013,42,Alaska,3720,4
2013,42,Alaska,3730,3
2013,42,Alaska,3740,20
2013,42,Alaska,3750,2
2013,42,Alaska,3800,17
2013,42,Alaska,3820,35
2013,42,Alaska,3910,1
2013,42,Alaska,3930,27
2013,42,Alaska,3940,3
2013,42,Alaska,3950,10
2013,42,Alaska,4000,73
2013,42,Alaska,4010,9
2013,42,Alaska,4030,30
2013,42,Alaska,4040,12
2013,42,Alaska,4050,13
2013,42,Alaska,4060,2
2013,42,Alaska,4110,30
2013,42,Alaska,4120,6
2013,42,Alaska,4130,3
2013,42,Alaska,4140,14
2013,42,Alaska,4150,3
2013,42,Alaska,4200,6
2013,42,Alaska,4210,2
2013,42,Alaska,4220,112
2013,42,Alaska,4230,35
2013,42,Alaska,4250,10
2013,42,Alaska,4300,1
2013,42,Alaska,4320,1
2013,42,Alaska,4340,1
2013,42,Alaska,4350,9
2013,42,Alaska,4400,15
2013,42,Alaska,4430,10
2013,42,Alaska,4500,1
2013,42,Alaska,4510,11
2013,42,Alaska,4520,3
2013,42,Alaska,4530,2
2013,42,Alaska,4540,9
2013,42,Alaska,4600,55
2013,42,Alaska,4610,41
2013,42,Alaska,4620,10
2013,42,Alaska,4640,5
2013,42,Alaska,4650,2
2013,42,Alaska,4700,90
2013,42,Alaska,4720,117
2013,42,Alaska,4740,6
2013,42,Alaska,4750,4
2013,42,Alaska,4760,62
2013,42,Alaska,4800,4
2013,42,Alaska,4810,5
2013,42,Alaska,4830,4
2013,42,Alaska,4840,3
2013,42,Alaska,4850,13
2013,42,Alaska,4900,1
2013,42,Alaska,4920,11
2013,42,Alaska,4950,2
2013,42,Alaska,4965,6
2013,42,Alaska,5000,33
2013,42,Alaska,5010,3
2013,42,Alaska,5020,4
2013,42,Alaska,5030,2
2013,42,Alaska,5100,2
2013,42,Alaska,5110,12
2013,42,Alaska,5120,69
2013,42,Alaska,5140,8
2013,42,Alaska,5150,1
2013,42,Alaska,5160,14
2013,42,Alaska,5220,7
2013,42,Alaska,5230,1
2013,42,Alaska,5240,43
2013,42,Alaska,5250,7
2013,42,Alaska,5260,11
2013,42,Alaska,5300,1
2013,42,Alaska,5310,8
2013,42,Alaska,5320,3
2013,42,Alaska,5330,2
2013,42,Alaska,5350,2
2013,42,Alaska,5360,4
2013,42,Alaska,5400,30
2013,42,Alaska,5410,11
2013,42,Alaska,5420,6
2013,42,Alaska,5500,6
2013,42,Alaska,5510,5
2013,42,Alaska,5520,12
2013,42,Alaska,5530,1
2013,42,Alaska,5540,6
2013,42,Alaska,5550,1
2013,42,Alaska,5560,2
2013,42,Alaska,5600,9
2013,42,Alaska,5610,5
2013,42,Alaska,5620,58
2013,42,Alaska,5630,4
2013,42,Alaska,5700,95
2013,42,Alaska,5800,4
2013,42,Alaska,5810,5
2013,42,Alaska,5820,4
2013,42,Alaska,5840,5
2013,42,Alaska,5850,2
2013,42,Alaska,5860,42
2013,42,Alaska,5920,1
2013,42,Alaska,5940,22
2013,42,Alaska,6040,1
2013,42,Alaska,6050,6
2013,42,Alaska,6100,133
2013,42,Alaska,6120,1
2013,42,Alaska,6130,9
2013,42,Alaska,6200,31
2013,42,Alaska,6210,3
2013,42,Alaska,6220,2
2013,42,Alaska,6230,102
2013,42,Alaska,6240,2
2013,42,Alaska,6250,1
2013,42,Alaska,6260,84
2013,42,Alaska,6300,1
2013,42,Alaska,6320,61
2013,42,Alaska,6330,2
2013,42,Alaska,6355,24
2013,42,Alaska,6400,3
2013,42,Alaska,6420,9
2013,42,Alaska,6440,15
2013,42,Alaska,6515,5
2013,42,Alaska,6520,4
2013,42,Alaska,6530,1
2013,42,Alaska,6600,3
2013,42,Alaska,6660,2
2013,42,Alaska,6710,1
2013,42,Alaska,6720,4
2013,42,Alaska,6730,5
2013,42,Alaska,6800,4
2013,42,Alaska,6820,3
2013,42,Alaska,6830,1
2013,42,Alaska,6840,10
2013,42,Alaska,6940,8
2013,42,Alaska,7000,10
2013,42,Alaska,7010,7
2013,42,Alaska,7020,8
2013,42,Alaska,7030,1
2013,42,Alaska,7120,3
2013,42,Alaska,7140,21
2013,42,Alaska,7150,2
2013,42,Alaska,7160,1
2013,42,Alaska,7200,11
2013,42,Alaska,7210,6
2013,42,Alaska,7220,15
2013,42,Alaska,7240,4
2013,42,Alaska,7260,4
2013,42,Alaska,7315,6
2013,42,Alaska,7330,16
2013,42,Alaska,7340,22
2013,42,Alaska,7350,1
2013,42,Alaska,7410,4
2013,42,Alaska,7420,2
2013,42,Alaska,7430,3
2013,42,Alaska,7510,2
2013,42,Alaska,7610,2
2013,42,Alaska,7630,5
2013,42,Alaska,7700,16
2013,42,Alaska,7750,4
2013,42,Alaska,7800,6
2013,42,Alaska,7810,11
2013,42,Alaska,7830,2
2013,42,Alaska,7840,1
2013,42,Alaska,7855,33
2013,42,Alaska,7900,1
2013,42,Alaska,7940,1
2013,42,Alaska,7950,1
2013,42,Alaska,8030,5
2013,42,Alaska,8140,16
2013,42,Alaska,8230,1
2013,42,Alaska,8300,7
2013,42,Alaska,8320,3
2013,42,Alaska,8450,1
2013,42,Alaska,8460,1
2013,42,Alaska,8500,2
2013,42,Alaska,8530,3
2013,42,Alaska,8550,1
2013,42,Alaska,8600,11
2013,42,Alaska,8610,3
2013,42,Alaska,8620,18
2013,42,Alaska,8650,3
2013,42,Alaska,8710,2
2013,42,Alaska,8740,7
2013,42,Alaska,8750,2
2013,42,Alaska,8800,8
2013,42,Alaska,8810,1
2013,42,Alaska,8830,1
2013,42,Alaska,8930,1
2013,42,Alaska,8940,1
2013,42,Alaska,8950,6
2013,42,Alaska,8965,7
2013,42,Alaska,9000,8
2013,42,Alaska,9030,16
2013,42,Alaska,9040,1
2013,42,Alaska,9050,6
2013,42,Alaska,9100,18
2013,42,Alaska,9130,73
2013,42,Alaska,9140,12
2013,42,Alaska,9150,1
2013,42,Alaska,9200,2
2013,42,Alaska,9260,1
2013,42,Alaska,9300,12
2013,42,Alaska,9310,16
2013,42,Alaska,9360,6
2013,42,Alaska,9420,5
2013,42,Alaska,9510,2
2013,42,Alaska,9520,1
2013,42,Alaska,9560,1
2013,42,Alaska,9600,5
2013,42,Alaska,9610,9
2013,42,Alaska,9620,95
2013,42,Alaska,9640,8
2013,42,Alaska,9650,2
2013,42,Alaska,9720,14
2013,42,Alaska,9750,5
2013,42,Alaska,9800,6
2013,42,Alaska,9810,10
2013,42,Alaska,9820,37
2013,42,Alaska,9830,19
2013,42,Alaska,9920,2613
2013,42,California,10,1982
2013,42,California,20,1495
2013,42,California,30,1498
2013,42,California,100,220
2013,42,California,110,737
2013,42,California,120,1475
2013,42,California,130,653
2013,42,California,140,292
2013,42,California,150,267
2013,42,California,160,268
2013,42,California,205,552
2013,42,California,220,798
2013,42,California,230,1185
2013,42,California,300,307
2013,42,California,310,1258
2013,42,California,330,33
2013,42,California,350,721
2013,42,California,360,34
2013,42,California,410,994
2013,42,California,420,481
2013,42,California,430,5286
2013,42,California,500,110
2013,42,California,510,13
2013,42,California,520,382
2013,42,California,530,354
2013,42,California,540,328
2013,42,California,560,304
2013,42,California,600,175
2013,42,California,620,1247
2013,42,California,700,162
2013,42,California,710,1349
2013,42,California,720,353
2013,42,California,730,1013
2013,42,California,800,3075
2013,42,California,810,116
2013,42,California,820,77
2013,42,California,830,29
2013,42,California,840,118
2013,42,California,850,482
2013,42,California,860,118
2013,42,California,900,14
2013,42,California,910,416
2013,42,California,930,85
2013,42,California,940,246
2013,42,California,950,101
2013,42,California,1000,1675
2013,42,California,1010,671
2013,42,California,1020,2208
2013,42,California,1050,710
2013,42,California,1060,171
2013,42,California,1100,272
2013,42,California,1200,19
2013,42,California,1220,206
2013,42,California,1240,57
2013,42,California,1300,338
2013,42,California,1310,46
2013,42,California,1320,356
2013,42,California,1350,57
2013,42,California,1360,541
2013,42,California,1400,134
2013,42,California,1410,407
2013,42,California,1420,39
2013,42,California,1430,297
2013,42,California,1440,7
2013,42,California,1450,50
2013,42,California,1460,249
2013,42,California,1520,22
2013,42,California,1530,1105
2013,42,California,1540,235
2013,42,California,1550,720
2013,42,California,1560,74
2013,42,California,1600,37
2013,42,California,1610,151
2013,42,California,1640,15
2013,42,California,1650,245
2013,42,California,1700,25
2013,42,California,1710,17
2013,42,California,1720,122
2013,42,California,1740,128
2013,42,California,1760,475
2013,42,California,1800,37
2013,42,California,1820,389
2013,42,California,1830,40
2013,42,California,1840,77
2013,42,California,1900,48
2013,42,California,1910,41
2013,42,California,1920,46
2013,42,California,1930,15
2013,42,California,1960,286
2013,42,California,2000,970
2013,42,California,2010,1303
2013,42,California,2020,183
2013,42,California,2040,488
2013,42,California,2050,86
2013,42,California,2060,131
2013,42,California,2100,1793
2013,42,California,2140,582
2013,42,California,2150,276
2013,42,California,2200,2106
2013,42,California,2300,758
2013,42,California,2310,4530
2013,42,California,2320,1103
2013,42,California,2330,315
2013,42,California,2340,1782
2013,42,California,2400,84
2013,42,California,2430,206
2013,42,California,2440,89
2013,42,California,2540,1484
2013,42,California,2550,181
2013,42,California,2600,565
2013,42,California,2630,1638
2013,42,California,2700,729
2013,42,California,2720,560
2013,42,California,2740,39
2013,42,California,2750,404
2013,42,California,2760,115
2013,42,California,2800,61
2013,42,California,2810,494
2013,42,California,2825,198
2013,42,California,2840,88
2013,42,California,2850,532
2013,42,California,2860,205
2013,42,California,2900,248
2013,42,California,2910,317
2013,42,California,2920,165
2013,42,California,3000,68
2013,42,California,3010,301
2013,42,California,3030,112
2013,42,California,3040,48
2013,42,California,3050,331
2013,42,California,3060,1183
2013,42,California,3110,136
2013,42,California,3120,14
2013,42,California,3130,3428
2013,42,California,3140,22
2013,42,California,3150,79
2013,42,California,3160,251
2013,42,California,3200,20
2013,42,California,3210,5
2013,42,California,3220,139
2013,42,California,3230,174
2013,42,California,3240,275
2013,42,California,3250,85
2013,42,California,3260,59
2013,42,California,3300,366
2013,42,California,3310,190
2013,42,California,3320,332
2013,42,California,3400,228
2013,42,California,3410,626
2013,42,California,3500,662
2013,42,California,3510,141
2013,42,California,3520,90
2013,42,California,3530,136
2013,42,California,3540,109
2013,42,California,3600,2027
2013,42,California,3610,4
2013,42,California,3620,76
2013,42,California,3630,296
2013,42,California,3640,489
2013,42,California,3650,1181
2013,42,California,3700,69
2013,42,California,3710,137
2013,42,California,3720,115
2013,42,California,3730,128
2013,42,California,3740,402
2013,42,California,3750,27
2013,42,California,3800,336
2013,42,California,3820,951
2013,42,California,3900,18
2013,42,California,3910,110
2013,42,California,3930,1628
2013,42,California,3940,82
2013,42,California,3950,371
2013,42,California,4000,3363
2013,42,California,4010,713
2013,42,California,4030,1443
2013,42,California,4040,411
2013,42,California,4050,331
2013,42,California,4060,251
2013,42,California,4110,2758
2013,42,California,4120,248
2013,42,California,4130,572
2013,42,California,4140,389
2013,42,California,4150,406
2013,42,California,4200,277
2013,42,California,4210,177
2013,42,California,4220,3267
2013,42,California,4230,2450
2013,42,California,4240,98
2013,42,California,4250,2240
2013,42,California,4300,130
2013,42,California,4320,195
2013,42,California,4340,67
2013,42,California,4350,326
2013,42,California,4400,187
2013,42,California,4420,100
2013,42,California,4430,416
2013,42,California,4460,34
2013,42,California,4500,124
2013,42,California,4510,1061
2013,42,California,4520,556
2013,42,California,4530,89
2013,42,California,4540,106
2013,42,California,4600,2372
2013,42,California,4610,3412
2013,42,California,4620,740
2013,42,California,4640,74
2013,42,California,4650,197
2013,42,California,4700,5331
2013,42,California,4720,5254
2013,42,California,4740,88
2013,42,California,4750,89
2013,42,California,4760,5355
2013,42,California,4800,319
2013,42,California,4810,657
2013,42,California,4820,314
2013,42,California,4830,130
2013,42,California,4840,843
2013,42,California,4850,1863
2013,42,California,4900,175
2013,42,California,4920,1455
2013,42,California,4930,41
2013,42,California,4940,137
2013,42,California,4950,278
2013,42,California,4965,376
2013,42,California,5000,1829
2013,42,California,5010,35
2013,42,California,5020,65
2013,42,California,5030,8
2013,42,California,5100,227
2013,42,California,5110,643
2013,42,California,5120,2050
2013,42,California,5130,10
2013,42,California,5140,268
2013,42,California,5150,44
2013,42,California,5160,392
2013,42,California,5165,135
2013,42,California,5200,7
2013,42,California,5220,129
2013,42,California,5230,57
2013,42,California,5240,3405
2013,42,California,5250,204
2013,42,California,5260,678
2013,42,California,5300,177
2013,42,California,5310,230
2013,42,California,5320,137
2013,42,California,5330,195
2013,42,California,5340,24
2013,42,California,5350,223
2013,42,California,5360,120
2013,42,California,5400,1797
2013,42,California,5410,137
2013,42,California,5420,183
2013,42,California,5500,17
2013,42,California,5510,338
2013,42,California,5520,346
2013,42,California,5530,40
2013,42,California,5540,168
2013,42,California,5550,370
2013,42,California,5560,120
2013,42,California,5600,465
2013,42,California,5610,892
2013,42,California,5620,2102
2013,42,California,5630,160
2013,42,California,5700,4679
2013,42,California,5800,152
2013,42,California,5810,655
2013,42,California,5820,741
2013,42,California,5840,370
2013,42,California,5850,145
2013,42,California,5860,2263
2013,42,California,5900,74
2013,42,California,5910,18
2013,42,California,5920,46
2013,42,California,5940,845
2013,42,California,6005,183
2013,42,California,6010,30
2013,42,California,6040,380
2013,42,California,6050,2710
2013,42,California,6100,37
2013,42,California,6120,22
2013,42,California,6130,44
2013,42,California,6200,928
2013,42,California,6210,8
2013,42,California,6220,109
2013,42,California,6230,1341
2013,42,California,6240,291
2013,42,California,6250,82
2013,42,California,6260,2743
2013,42,California,6300,13
2013,42,California,6320,276
2013,42,California,6330,189
2013,42,California,6355,862
2013,42,California,6360,67
2013,42,California,6400,21
2013,42,California,6420,845
2013,42,California,6440,649
2013,42,California,6460,71
2013,42,California,6515,214
2013,42,California,6520,181
2013,42,California,6530,85
2013,42,California,6600,42
2013,42,California,6660,137
2013,42,California,6700,23
2013,42,California,6710,49
2013,42,California,6720,37
2013,42,California,6730,72
2013,42,California,6740,2
2013,42,California,6765,84
2013,42,California,6800,18
2013,42,California,6820,21
2013,42,California,6830,19
2013,42,California,6840,21
2013,42,California,6940,44
2013,42,California,7000,329
2013,42,California,7010,338
2013,42,California,7020,232
2013,42,California,7030,50
2013,42,California,7040,47
2013,42,California,7100,32
2013,42,California,7110,12
2013,42,California,7120,71
2013,42,California,7130,61
2013,42,California,7140,241
2013,42,California,7150,182
2013,42,California,7160,26
2013,42,California,7200,1159
2013,42,California,7210,276
2013,42,California,7220,237
2013,42,California,7240,31
2013,42,California,7260,100
2013,42,California,7300,21
2013,42,California,7315,338
2013,42,California,7320,56
2013,42,California,7330,341
2013,42,California,7340,640
2013,42,California,7350,21
2013,42,California,7360,26
2013,42,California,7410,78
2013,42,California,7420,197
2013,42,California,7430,87
2013,42,California,7510,37
2013,42,California,7540,40
2013,42,California,7560,29
2013,42,California,7610,42
2013,42,California,7630,381
2013,42,California,7700,1022
2013,42,California,7710,5
2013,42,California,7720,283
2013,42,California,7730,2
2013,42,California,7740,15
2013,42,California,7750,1103
2013,42,California,7800,331
2013,42,California,7810,329
2013,42,California,7830,16
2013,42,California,7840,126
2013,42,California,7850,11
2013,42,California,7855,139
2013,42,California,7900,88
2013,42,California,7920,4
2013,42,California,7930,4
2013,42,California,7940,7
2013,42,California,7950,115
2013,42,California,8030,401
2013,42,California,8040,8
2013,42,California,8100,51
2013,42,California,8130,24
2013,42,California,8140,576
2013,42,California,8220,455
2013,42,California,8230,252
2013,42,California,8250,60
2013,42,California,8300,238
2013,42,California,8310,68
2013,42,California,8320,635
2013,42,California,8330,26
2013,42,California,8350,187
2013,42,California,8400,15
2013,42,California,8410,3
2013,42,California,8450,49
2013,42,California,8460,28
2013,42,California,8500,66
2013,42,California,8510,9
2013,42,California,8530,22
2013,42,California,8540,21
2013,42,California,8550,21
2013,42,California,8600,44
2013,42,California,8610,127
2013,42,California,8620,97
2013,42,California,8630,34
2013,42,California,8640,74
2013,42,California,8650,78
2013,42,California,8710,109
2013,42,California,8720,29
2013,42,California,8730,17
2013,42,California,8740,1203
2013,42,California,8750,84
2013,42,California,8760,131
